name,width,height,class,x1,y1,x2,y2
6000x4000_859864610306.jpg,1024,683,with_mask,809,164,853,206
600_1495191_2.jpg,600,900,with_mask,154,222,479,599
600_3050748_8_1.jpg,800,599,with_mask,368,156,427,218
600_3050748_8_1.jpg,800,599,without_mask,509,129,543,168
61.jpg,4032,3024,with_mask,2501,1356,2595,1474
61.jpg,4032,3024,without_mask,2006,1335,2066,1427
61.jpg,4032,3024,with_mask,1669,1280,1707,1335
61.jpg,4032,3024,with_mask,1530,1297,1568,1339
61.jpg,4032,3024,with_mask,1212,1280,1253,1339
61.jpg,4032,3024,with_mask,941,1301,979,1356
61.jpg,4032,3024,with_mask,2324,1398,2412,1512
614kCGAjpFL._AC_SL1005_.jpg,933,847,with_mask,332,228,641,509
616n0004s30pn0046716.jpg,596,800,with_mask,118,133,229,233
616n0004s30pn0046716.jpg,596,800,without_mask,367,152,476,267
616q000338qs8qorosp4.jpg,580,833,without_mask,322,96,380,165
616q000338qs8qorosp4.jpg,580,833,with_mask,186,78,255,148
61l7nF+REtL._SL1001_.jpg,1001,998,with_mask,390,268,608,517
61tNVFFvHzL._SL1100_.jpg,1100,1100,with_mask,357,344,759,780
61Z9NQC8OYL5XIMKBUWA.jpg,600,900,with_mask,195,124,303,265
61ZWVNP2KD8XIRJ0LUO4.jpg,768,1024,with_mask,309,172,498,388
62.jpg,4032,3024,with_mask,3600,1701,3729,1843
62.jpg,4032,3024,with_mask,2340,1533,2390,1604
62.jpg,4032,3024,with_mask,1042,1675,1115,1751
62.jpg,4032,3024,with_mask,904,1717,989,1797
62.jpg,4032,3024,with_mask,1656,1654,1691,1692
62.jpg,4032,3024,without_mask,3276,1717,3370,1835
62c3d9a6-4c9e-493a-8935-19ead91e5c89_m.jpg,940,650,with_mask,392,176,683,492
62FIAE4JTLQ5NCUMYO7G.jpg,1024,576,with_mask,454,148,632,361
63.jpg,3024,4032,with_mask,1367,666,1457,817
63.jpg,3024,4032,with_mask,989,672,1079,834
63.jpg,3024,4032,with_mask,883,705,921,778
64.jpg,3024,4032,with_mask,1436,560,1608,834
640px-Coronavirus_COVID-19_face_mask_in_supermarket.jpg,640,427,with_mask,251,32,313,114
641LHCK0JSNUGREVF3BA.jpg,950,633,with_mask,77,84,123,146
641LHCK0JSNUGREVF3BA.jpg,950,633,with_mask,227,147,269,194
641LHCK0JSNUGREVF3BA.jpg,950,633,with_mask,368,199,391,244
641LHCK0JSNUGREVF3BA.jpg,950,633,with_mask,573,159,610,203
6486x4324_891967097166.jpg,1024,683,with_mask,208,183,264,232
6486x4324_891967097166.jpg,1024,683,with_mask,382,196,421,239
6486x4324_891967097166.jpg,1024,683,with_mask,435,198,497,260
6486x4324_891967097166.jpg,1024,683,with_mask,462,256,527,327
6486x4324_891967097166.jpg,1024,683,with_mask,559,208,597,245
6486x4324_891967097166.jpg,1024,683,with_mask,631,193,680,241
6486x4324_891967097166.jpg,1024,683,with_mask,690,195,758,261
6486x4324_891967097166.jpg,1024,683,with_mask,745,157,788,207
6486x4324_891967097166.jpg,1024,683,with_mask,990,183,1023,232
64d0947f-6fb5-4d47-9bf3-33f9110274bf_m.jpg,940,650,with_mask,387,154,609,374
65.jpg,3024,4032,with_mask,689,565,850,817
65IORWLTGMYS91QXJVH8.jpg,960,540,with_mask,227,265,264,305
65IORWLTGMYS91QXJVH8.jpg,960,540,with_mask,387,227,428,275
65IORWLTGMYS91QXJVH8.jpg,960,540,with_mask,613,234,646,272
65IORWLTGMYS91QXJVH8.jpg,960,540,with_mask,742,257,784,309
65RZAQ7XJI2FGMES9LN3.jpg,960,960,with_mask,289,347,730,852
66.jpg,3024,4032,with_mask,673,425,940,789
66.jpg,3024,4032,with_mask,2253,537,2501,862
67.jpg,3024,4032,with_mask,1259,431,1443,739
67.jpg,3024,4032,with_mask,1741,627,1958,980
67e090550cb14d04b709ec3240ad0dfa_18.jpg,800,450,with_mask,341,114,424,201
67e090550cb14d04b709ec3240ad0dfa_18.jpg,800,450,with_mask,478,62,559,162
67e090550cb14d04b709ec3240ad0dfa_18.jpg,800,450,with_mask,624,49,702,148
67e090550cb14d04b709ec3240ad0dfa_18.jpg,800,450,with_mask,47,86,118,181
67e090550cb14d04b709ec3240ad0dfa_18.jpg,800,450,with_mask,211,134,280,214
68.jpg,3024,4032,with_mask,675,929,855,1203
68.jpg,3024,4032,with_mask,1537,929,1696,1170
68.jpg,3024,4032,with_mask,1979,862,2251,1176
68.jpg,3024,4032,with_mask,2790,862,3019,1612
69.jpg,3024,4032,with_mask,704,1299,1060,1786
69.jpg,3024,4032,without_mask,1070,2004,1304,2318
694940094001_6126793304001_6126794207001-vs.jpg,931,524,with_mask,870,151,930,225
694940094001_6126793304001_6126794207001-vs.jpg,931,524,with_mask,708,134,782,215
694940094001_6126793304001_6126794207001-vs.jpg,931,524,with_mask,98,176,192,293
694940094001_6126793304001_6126794207001-vs.jpg,931,524,with_mask,254,220,397,392
694940094001_6126793304001_6126794207001-vs.jpg,931,524,without_mask,526,208,591,281
694940094001_6126793304001_6126794207001-vs.jpg,931,524,without_mask,620,171,674,222
694dc4da21faa5ec443aabe4168db873f3a58e1e.jpg,850,575,with_mask,191,307,301,430
694dc4da21faa5ec443aabe4168db873f3a58e1e.jpg,850,575,with_mask,505,266,614,385
694dc4da21faa5ec443aabe4168db873f3a58e1e.jpg,850,575,with_mask,799,308,844,361
694dc4da21faa5ec443aabe4168db873f3a58e1e.jpg,850,575,without_mask,0,358,41,413
694dc4da21faa5ec443aabe4168db873f3a58e1e.jpg,850,575,without_mask,704,281,762,358
6a4f1bb4-7089-4130-8391-139e0a426537_m.jpg,940,650,with_mask,447,224,571,345
6A8390F8530C49FFA11C4E4BFCC2C3C4.jpg,1497,1084,with_mask,207,331,363,472
6A8390F8530C49FFA11C4E4BFCC2C3C4.jpg,1497,1084,with_mask,674,229,799,352
6A8390F8530C49FFA11C4E4BFCC2C3C4.jpg,1497,1084,with_mask,1086,226,1186,339
6A8390F8530C49FFA11C4E4BFCC2C3C4.jpg,1497,1084,with_mask,1184,337,1299,444
6A8390F8530C49FFA11C4E4BFCC2C3C4.jpg,1497,1084,without_mask,971,270,1038,355
6A8390F8530C49FFA11C4E4BFCC2C3C4.jpg,1497,1084,without_mask,566,283,638,362
6ARBMZNLQ19XHDTUK73P.jpg,1200,675,with_mask,127,321,321,521
6ARBMZNLQ19XHDTUK73P.jpg,1200,675,with_mask,228,158,486,418
6ARBMZNLQ19XHDTUK73P.jpg,1200,675,with_mask,833,274,941,410
6ARBMZNLQ19XHDTUK73P.jpg,1200,675,with_mask,1141,290,1174,332
6AX3EQCRTFIUBYK2JG8N.jpg,800,800,with_mask,379,199,534,372
6AX3EQCRTFIUBYK2JG8N.jpg,800,800,with_mask,634,395,782,548
6BLUSIQDMRXP5Y8CZATF.jpg,900,540,with_mask,289,265,383,375
6BLUSIQDMRXP5Y8CZATF.jpg,900,540,with_mask,466,274,544,347
6CLMVZ53JPFNSQU24DY1.jpg,992,558,with_mask,8,141,34,171
6CLMVZ53JPFNSQU24DY1.jpg,992,558,with_mask,121,52,166,97
6CLMVZ53JPFNSQU24DY1.jpg,992,558,with_mask,195,166,240,213
6CLMVZ53JPFNSQU24DY1.jpg,992,558,with_mask,312,139,343,173
6CLMVZ53JPFNSQU24DY1.jpg,992,558,with_mask,505,89,542,132
6CLMVZ53JPFNSQU24DY1.jpg,992,558,with_mask,561,279,600,319
6d4afcbc-d223-4602-a8e4-22c156ede18f-coronavirus005.jpeg,1600,800,without_mask,495,188,570,380
6d4afcbc-d223-4602-a8e4-22c156ede18f-coronavirus005.jpeg,1600,800,without_mask,803,352,936,483
6d4afcbc-d223-4602-a8e4-22c156ede18f-coronavirus005.jpeg,1600,800,with_mask,899,57,1081,261
6GCIUHD5TLEMO4Q2Z3RP.jpg,940,650,with_mask,447,225,571,346
6HUXA3NOM91FIWK4Y5GZ.jpg,968,681,with_mask,227,113,277,170
6HUXA3NOM91FIWK4Y5GZ.jpg,968,681,with_mask,203,396,255,439
6HUXA3NOM91FIWK4Y5GZ.jpg,968,681,with_mask,396,121,467,205
6HUXA3NOM91FIWK4Y5GZ.jpg,968,681,with_mask,552,60,645,173
6HUXA3NOM91FIWK4Y5GZ.jpg,968,681,with_mask,636,138,703,208
6IJFZY2P4XGQ7HT180BL.jpg,1300,937,with_mask,790,224,1129,593
6JP37QRKMWSGBLO0XZ14.jpg,940,529,with_mask,465,291,568,395
6JP37QRKMWSGBLO0XZ14.jpg,940,529,with_mask,347,65,445,196
6MOA4I85EXFGK97YZ1BP.jpg,1000,666,with_mask,335,213,479,369
6MOA4I85EXFGK97YZ1BP.jpg,1000,666,with_mask,747,395,885,540
6MVHSYJB9XTN230A5RG8.jpg,1600,800,with_mask,900,59,1082,262
6NUYFD0ICLPRWJ8EVH7O.jpg,900,675,with_mask,662,168,750,257
6NUYFD0ICLPRWJ8EVH7O.jpg,900,675,with_mask,445,204,499,259
6NUYFD0ICLPRWJ8EVH7O.jpg,900,675,with_mask,505,145,557,200
6NUYFD0ICLPRWJ8EVH7O.jpg,900,675,with_mask,266,190,334,256
6QDWB0FSPLRTMCI98GK1.jpg,800,527,with_mask,104,198,214,314
6QDWB0FSPLRTMCI98GK1.jpg,800,527,with_mask,556,187,718,359
6RIQ7GWZ8YHXP5UFLMAB.jpg,2250,3000,with_mask,589,1302,945,1692
6RIQ7GWZ8YHXP5UFLMAB.jpg,2250,3000,with_mask,1539,897,1935,1329
6UPBN8J5LTI90HEM1GCZ.jpg,1050,700,with_mask,159,353,240,413
6UPBN8J5LTI90HEM1GCZ.jpg,1050,700,with_mask,617,253,672,320
6UPBN8J5LTI90HEM1GCZ.jpg,1050,700,with_mask,888,232,922,267
6UPBN8J5LTI90HEM1GCZ.jpg,1050,700,with_mask,487,206,525,259
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,87,193,154,273
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,206,240,274,314
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,475,222,545,303
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,413,180,455,233
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,512,185,554,226
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,554,216,616,274
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,611,198,638,247
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,623,381,690,458
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,668,214,713,265
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,738,205,781,263
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,776,210,839,280
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,856,237,912,301
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,906,252,974,331
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,988,270,1067,356
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,1014,156,1056,218
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,1076,196,1137,260
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,1241,178,1301,240
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,1318,189,1386,261
6VWFS4P0AGTN2COR8JX9.jpg,1440,880,with_mask,1193,204,1227,245
6W0TOBJ18CLZ3IE57GRS.jpg,1200,675,with_mask,229,205,390,336
6W0TOBJ18CLZ3IE57GRS.jpg,1200,675,with_mask,837,160,984,296
6W4CRGLSYXFU0PD5NJK7.jpg,1024,683,with_mask,489,245,684,436
7.jpg,3456,4608,without_mask,296,416,1204,1785
7.jpg,3456,4608,with_mask,1150,1504,1301,1663
7.jpg,3456,4608,with_mask,1576,1382,1763,1625
7.jpg,3456,4608,with_mask,2278,1286,2627,1753
7.jpg,3456,4608,without_mask,2867,1267,3075,1593
70.jpg,1536,2048,with_mask,741,1351,828,1476
71.jpg,3024,4032,with_mask,238,834,385,1008
71.jpg,3024,4032,with_mask,576,1114,744,1371
71.jpg,3024,4032,with_mask,633,784,727,940
71.jpg,3024,4032,with_mask,805,1007,874,1114
71.jpg,3024,4032,with_mask,966,823,1115,1007
71.jpg,3024,4032,with_mask,1240,784,1372,952
71.jpg,3024,4032,with_mask,1452,979,1514,1091
71.jpg,3024,4032,with_mask,2034,677,2173,862
71a899b4-912e-426e-9694-7d84f0bc42ca.jpg,1024,576,with_mask,6,72,122,200
71a899b4-912e-426e-9694-7d84f0bc42ca.jpg,1024,576,with_mask,308,171,388,260
71a899b4-912e-426e-9694-7d84f0bc42ca.jpg,1024,576,with_mask,418,99,453,150
71a899b4-912e-426e-9694-7d84f0bc42ca.jpg,1024,576,with_mask,497,98,567,177
71a899b4-912e-426e-9694-7d84f0bc42ca.jpg,1024,576,with_mask,899,132,938,171
71a899b4-912e-426e-9694-7d84f0bc42ca.jpg,1024,576,without_mask,967,135,1002,179
71a899b4-912e-426e-9694-7d84f0bc42ca.jpg,1024,576,without_mask,779,116,821,164
71a899b4-912e-426e-9694-7d84f0bc42ca.jpg,1024,576,without_mask,717,110,756,160
71a899b4-912e-426e-9694-7d84f0bc42ca.jpg,1024,576,without_mask,634,106,678,168
71a899b4-912e-426e-9694-7d84f0bc42ca.jpg,1024,576,without_mask,190,117,247,175
71a899b4-912e-426e-9694-7d84f0bc42ca.jpg,1024,576,without_mask,147,129,171,156
71KVS2RLWUTBJPMX3GHY.jpg,1832,1031,with_mask,774,382,971,581
71U0N28VL5T63WS9P4EK.jpg,2048,1365,with_mask,105,162,222,296
71U0N28VL5T63WS9P4EK.jpg,2048,1365,with_mask,318,186,430,302
71U0N28VL5T63WS9P4EK.jpg,2048,1365,with_mask,1163,141,1263,251
71U0N28VL5T63WS9P4EK.jpg,2048,1365,with_mask,1263,397,1370,511
71U0N28VL5T63WS9P4EK.jpg,2048,1365,with_mask,1701,255,1776,353
72.jpg,3024,4032,with_mask,2709,1170,3012,1495
72.jpg,3024,4032,with_mask,600,979,732,1148
72.jpg,3024,4032,with_mask,876,683,996,856
72.jpg,3024,4032,with_mask,1070,755,1134,873
72.jpg,3024,4032,with_mask,1195,739,1247,834
72.jpg,3024,4032,with_mask,1488,772,1533,851
72.jpg,3024,4032,with_mask,1979,884,2024,963
72.jpg,3024,4032,with_mask,2164,895,2270,996
73.jpg,3024,4032,with_mask,285,431,512,761
73.jpg,3024,4032,with_mask,668,576,836,868
73.jpg,3024,4032,with_mask,902,610,1025,834
73.jpg,3024,4032,with_mask,1108,621,1216,823
73.jpg,3024,4032,with_mask,1457,599,1547,767
73.jpg,3024,4032,with_mask,1691,638,1752,756
73.jpg,3024,4032,with_mask,2041,649,2107,756
73.jpg,3024,4032,with_mask,2875,756,2955,895
7399e9d37dcd470282ebd4b86f52d342.jpg,919,613,with_mask,429,114,482,172
7399e9d37dcd470282ebd4b86f52d342.jpg,919,613,with_mask,92,122,144,177
74.jpg,3024,4032,with_mask,928,593,1041,778
74.jpg,3024,4032,with_mask,160,464,318,688
74.jpg,3024,4032,with_mask,2459,918,2634,1198
74.jpg,3024,4032,with_mask,1478,700,1542,806
74.jpg,3024,4032,with_mask,1705,772,1760,845
74468965.jpg,400,300,with_mask,181,51,217,99
74468965.jpg,400,300,with_mask,241,50,271,88
74468965.jpg,400,300,with_mask,273,40,293,70
74468965.jpg,400,300,with_mask,314,40,341,68
74468965.jpg,400,300,with_mask,351,19,378,53
74468965.jpg,400,300,with_mask,348,109,388,169
74468965.jpg,400,300,with_mask,157,1,191,46
74468965.jpg,400,300,with_mask,89,40,122,91
74468965.jpg,400,300,with_mask,33,27,60,61
74976421.jpg,400,300,with_mask,159,89,187,122
74976421.jpg,400,300,with_mask,232,82,255,117
74999158.jpg,800,600,with_mask,267,59,490,354
74999158.jpg,800,600,with_mask,579,83,800,375
74999158.jpg,800,600,with_mask,31,47,206,339
75.jpg,3024,4032,with_mask,954,974,1152,1231
75.jpg,3024,4032,with_mask,1434,963,1542,1131
75.jpg,3024,4032,with_mask,1578,772,1679,907
76.jpg,3024,4032,with_mask,132,442,548,873
76.jpg,3024,4032,with_mask,1393,744,1490,968
76.jpg,3024,4032,with_mask,1838,901,1953,1086
76.jpg,3024,4032,with_mask,2445,851,2539,1036
76.jpg,3024,4032,with_mask,1979,823,2088,1002
762858-travel-insurers-may-not-pay-out-for-passengers-caught-by-coronavirus.jpg,1418,800,with_mask,1114,207,1189,307
762858-travel-insurers-may-not-pay-out-for-passengers-caught-by-coronavirus.jpg,1418,800,with_mask,746,181,848,282
762858-travel-insurers-may-not-pay-out-for-passengers-caught-by-coronavirus.jpg,1418,800,without_mask,477,207,560,302
762858-travel-insurers-may-not-pay-out-for-passengers-caught-by-coronavirus.jpg,1418,800,without_mask,175,287,231,346
762858-travel-insurers-may-not-pay-out-for-passengers-caught-by-coronavirus.jpg,1418,800,without_mask,336,192,377,248
762858-travel-insurers-may-not-pay-out-for-passengers-caught-by-coronavirus.jpg,1418,800,without_mask,111,212,163,268
762858-travel-insurers-may-not-pay-out-for-passengers-caught-by-coronavirus.jpg,1418,800,without_mask,607,270,650,312
765007-china-battles-coronavirus-outbreak-all-the-latest-updates.jpg,1000,561,with_mask,67,500,129,538
765007-china-battles-coronavirus-outbreak-all-the-latest-updates.jpg,1000,561,with_mask,356,231,435,314
765007-china-battles-coronavirus-outbreak-all-the-latest-updates.jpg,1000,561,with_mask,493,241,571,312
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,with_mask,235,80,320,180
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,with_mask,380,151,415,190
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,with_mask,347,249,405,310
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,with_mask,416,247,472,301
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,with_mask,387,360,465,431
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,with_mask,572,286,652,357
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,without_mask,450,171,475,195
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,without_mask,308,165,342,204
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,without_mask,62,112,97,176
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,without_mask,768,153,799,184
77.jpg,3024,4032,with_mask,748,1293,850,1455
77.jpg,3024,4032,with_mask,519,1170,640,1321
772917ab9c7cd5d6b918f00f0d62fcda1514802182.jpg,690,1038,with_mask,299,117,444,279
772917ab9c7cd5d6b918f00f0d62fcda1514802182.jpg,690,1038,with_mask,17,312,79,379
774137-4c1ccf52-f215-4069-86f9-a7e181b96987.jpg,780,350,with_mask,112,83,250,250
774137-4c1ccf52-f215-4069-86f9-a7e181b96987.jpg,780,350,with_mask,338,128,477,301
774137-4c1ccf52-f215-4069-86f9-a7e181b96987.jpg,780,350,with_mask,511,107,640,269
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,with_mask,15,145,49,194
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,with_mask,89,131,136,181
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,with_mask,240,330,275,365
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,with_mask,285,223,323,267
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,with_mask,330,186,366,221
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,with_mask,396,211,438,247
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,with_mask,449,211,482,243
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,with_mask,554,192,587,229
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,with_mask,620,200,654,237
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,with_mask,705,167,739,202
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,without_mask,201,166,238,210
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,without_mask,298,184,327,211
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,without_mask,516,198,547,236
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,without_mask,375,188,411,226
78.jpg,3024,4032,with_mask,607,744,812,1024
78.jpg,3024,4032,with_mask,1074,739,1219,985
78.jpg,3024,4032,with_mask,1278,884,1393,1047
78.jpg,3024,4032,without_mask,2055,868,2152,1030
78.jpg,3024,4032,with_mask,2357,856,2464,1030
78.jpg,3024,4032,with_mask,2544,991,2615,1097
783be4c62f564a17ab5c260b0488296e.jpeg,640,960,with_mask,193,401,303,529
783be4c62f564a17ab5c260b0488296e.jpeg,640,960,without_mask,0,404,55,546
789RQV1FKUANS2E5THDM.jpg,980,1470,with_mask,467,165,552,279
79.jpg,3024,4032,with_mask,1566,862,1778,1209
7abf312e-419d-11ea-9fd9-ecfbb38a9743_image_hires_152809.jpeg,768,768,with_mask,557,102,674,215
7abf312e-419d-11ea-9fd9-ecfbb38a9743_image_hires_152809.jpeg,768,768,with_mask,315,218,407,315
7abf312e-419d-11ea-9fd9-ecfbb38a9743_image_hires_152809.jpeg,768,768,with_mask,124,172,219,260
7d5fb8dc-b39c-4ec3-b67e-d69d4985eaa2-smallScale_AP19318356000782.jpg,415,244,with_mask,89,36,139,125
7d5fb8dc-b39c-4ec3-b67e-d69d4985eaa2-smallScale_AP19318356000782.jpg,415,244,with_mask,166,62,230,148
7d5fb8dc-b39c-4ec3-b67e-d69d4985eaa2-smallScale_AP19318356000782.jpg,415,244,without_mask,289,55,333,109
7d5fb8dc-b39c-4ec3-b67e-d69d4985eaa2-smallScale_AP19318356000782.jpg,415,244,without_mask,355,50,389,103
7d5fb8dc-b39c-4ec3-b67e-d69d4985eaa2-smallScale_AP19318356000782.jpg,415,244,without_mask,14,66,71,133
7K4W2NSC08ZLG5VMXJHF.jpg,1280,960,with_mask,205,225,317,359
7K4W2NSC08ZLG5VMXJHF.jpg,1280,960,with_mask,1160,164,1234,237
7K4W2NSC08ZLG5VMXJHF.jpg,1280,960,with_mask,1073,248,1141,303
7K5GUeVit5xvP3dxs2ZNne-320-80.jpg,320,213,with_mask,177,42,231,103
7K5GUeVit5xvP3dxs2ZNne-320-80.jpg,320,213,with_mask,79,51,141,116
7LUTPWEB2NQ5OK6ARDJI.jpg,894,595,with_mask,303,129,342,168
7LUTPWEB2NQ5OK6ARDJI.jpg,894,595,with_mask,432,294,467,328
7LUTPWEB2NQ5OK6ARDJI.jpg,894,595,with_mask,542,304,575,335
7LUTPWEB2NQ5OK6ARDJI.jpg,894,595,with_mask,538,69,581,119
7LUTPWEB2NQ5OK6ARDJI.jpg,894,595,with_mask,738,51,789,116
7PB2UGCWRJ4EVKIM8HON.jpg,1000,1333,with_mask,620,275,706,362
7QGE6NCK2IJ5ZVM0LT9F.jpg,1200,774,with_mask,216,91,280,152
7QGE6NCK2IJ5ZVM0LT9F.jpg,1200,774,with_mask,321,271,373,323
7QGE6NCK2IJ5ZVM0LT9F.jpg,1200,774,with_mask,530,132,587,186
7QGE6NCK2IJ5ZVM0LT9F.jpg,1200,774,with_mask,1069,129,1120,179
7QGE6NCK2IJ5ZVM0LT9F.jpg,1200,774,with_mask,805,149,850,189
7QGE6NCK2IJ5ZVM0LT9F.jpg,1200,774,with_mask,711,137,751,172
7QGE6NCK2IJ5ZVM0LT9F.jpg,1200,774,with_mask,661,162,696,196
7QGE6NCK2IJ5ZVM0LT9F.jpg,1200,774,with_mask,78,133,111,164
7QGE6NCK2IJ5ZVM0LT9F.jpg,1200,774,with_mask,334,100,364,134
7QGE6NCK2IJ5ZVM0LT9F.jpg,1200,774,with_mask,396,129,418,155
7QGE6NCK2IJ5ZVM0LT9F.jpg,1200,774,with_mask,454,134,478,156
7QGE6NCK2IJ5ZVM0LT9F.jpg,1200,774,with_mask,1156,146,1177,168
7R9FVM5OAN32SQXWI04J.jpg,1200,818,with_mask,31,0,97,35
7R9FVM5OAN32SQXWI04J.jpg,1200,818,with_mask,356,19,421,81
7R9FVM5OAN32SQXWI04J.jpg,1200,818,with_mask,276,105,339,173
7R9FVM5OAN32SQXWI04J.jpg,1200,818,with_mask,376,110,454,198
7R9FVM5OAN32SQXWI04J.jpg,1200,818,with_mask,4,446,148,697
7R9FVM5OAN32SQXWI04J.jpg,1200,818,with_mask,549,294,636,391
7R9FVM5OAN32SQXWI04J.jpg,1200,818,with_mask,792,73,859,153
7R9FVM5OAN32SQXWI04J.jpg,1200,818,with_mask,965,127,1019,197
7R9FVM5OAN32SQXWI04J.jpg,1200,818,with_mask,892,349,978,431
7R9FVM5OAN32SQXWI04J.jpg,1200,818,with_mask,1086,256,1155,321
7SR91VYOZ3AH2UGJLMPE.jpg,512,366,with_mask,185,99,226,143
7T6091S253KR8EFUAMOI.jpg,1200,820,with_mask,193,212,257,274
7T6091S253KR8EFUAMOI.jpg,1200,820,with_mask,444,178,523,262
7T6091S253KR8EFUAMOI.jpg,1200,820,with_mask,654,181,721,252
7T6091S253KR8EFUAMOI.jpg,1200,820,with_mask,513,70,534,94
7TIYHBXADENVG1RS6PW2.jpg,920,690,with_mask,177,133,210,172
7TIYHBXADENVG1RS6PW2.jpg,920,690,with_mask,349,109,383,147
7TIYHBXADENVG1RS6PW2.jpg,920,690,with_mask,535,155,568,195
7TIYHBXADENVG1RS6PW2.jpg,920,690,with_mask,671,147,700,196
7VKIRX5STUD8NCLYBAMG.jpg,1200,630,with_mask,96,73,169,159
7VKIRX5STUD8NCLYBAMG.jpg,1200,630,with_mask,69,485,114,535
7VKIRX5STUD8NCLYBAMG.jpg,1200,630,with_mask,192,490,246,547
7VKIRX5STUD8NCLYBAMG.jpg,1200,630,with_mask,503,371,589,460
7VKIRX5STUD8NCLYBAMG.jpg,1200,630,with_mask,679,471,744,541
7VKIRX5STUD8NCLYBAMG.jpg,1200,630,with_mask,1080,45,1137,111
7VKIRX5STUD8NCLYBAMG.jpg,1200,630,with_mask,1016,54,1060,115
7XD2LR9QJNC3Z0K6158A.jpg,1000,667,with_mask,206,139,292,237
7XD2LR9QJNC3Z0K6158A.jpg,1000,667,with_mask,448,126,528,215
7XD2LR9QJNC3Z0K6158A.jpg,1000,667,with_mask,657,153,736,249
8.jpg,3456,4608,with_mask,72,1523,477,1951
8.jpg,3456,4608,with_mask,461,1670,637,1984
8.jpg,3456,4608,with_mask,912,1510,1166,1862
8.jpg,3456,4608,with_mask,1279,1567,1476,1849
8.jpg,3456,4608,with_mask,1644,1318,2011,1676
8.jpg,3456,4608,without_mask,2335,1305,2600,1619
8.jpg,3456,4608,with_mask,3167,1344,3369,1606
8.jpg,3456,4608,with_mask,2627,1478,2786,1644
80.jpg,3024,4032,with_mask,193,979,408,1215
80.jpg,3024,4032,with_mask,437,963,585,1142
80.jpg,3024,4032,with_mask,578,907,701,1103
80.jpg,3024,4032,with_mask,746,873,829,985
